20,2016-01-22-70,7.0
21,2016-01-22-70,12.0
22,2016-01-22-70,21.0
23,2016-01-22-70,71.0
24,2016-01-22-70,41.0
25,2016-01-22-70,0
26,2016-01-22-70,0
27,2016-01-22-70,8.0
28,2016-01-22-70,3.0
29,2016-01-22-70,1.0
30,2016-01-22-70,0
31,2016-01-22-70,0
32,2016-01-22-70,0
33,2016-01-22-70,1.0
34,2016-01-22-70,0
35,2016-01-22-70,0
36,2016-01-22-70,0
37,2016-01-22-70,30.0
38,2016-01-22-70,1.0
39,2016-01-22-70,0
40,2016-01-22-70,3.0
41,2016-01-22-70,0
42,2016-01-22-70,8.0
43,2016-01-22-70,0
44,2016-01-22-70,0
45,2016-01-22-70,0
46,2016-01-22-70,26.0
47,2016-01-22-70,0
48,2016-01-22-70,0
49,2016-01-22-70,0
50,2016-01-22-70,0
51,2016-01-22-70,30.0
52,2016-01-22-70,0
53,2016-01-22-70,0
54,2016-01-22-70,0
55,2016-01-22-70,0
56,2016-01-22-70,0
57,2016-01-22-70,0
58,2016-01-22-70,0
59,2016-01-22-70,0
60,2016-01-22-70,0
61,2016-01-22-70,0
62,2016-01-22-70,0
63,2016-01-22-70,0
64,2016-01-22-70,0
65,2016-01-22-70,0
66,2016-01-22-70,0
1,2016-01-22-82,3.0
2,2016-01-22-82,0
3,2016-01-22-82,0
4,2016-01-22-82,9.0
5,2016-01-22-82,0
6,2016-01-22-82,35.0
7,2016-01-22-82,43.0
8,2016-01-22-82,145.0
9,2016-01-22-82,10.0
10,2016-01-22-82,0
11,2016-01-22-82,0
12,2016-01-22-82,0
13,2016-01-22-82,0
14,2016-01-22-82,9.0
15,2016-01-22-82,0
16,2016-01-22-82,0
17,2016-01-22-82,0
18,2016-01-22-82,0
19,2016-01-22-82,0
20,2016-01-22-82,0
21,2016-01-22-82,0
22,2016-01-22-82,10.0
23,2016-01-22-82,115.0
24,2016-01-22-82,10.0
25,2016-01-22-82,0
26,2016-01-22-82,0
27,2016-01-22-82,8.0
28,2016-01-22-82,4.0
29,2016-01-22-82,0
30,2016-01-22-82,0
31,2016-01-22-82,0
32,2016-01-22-82,0
33,2016-01-22-82,0
34,2016-01-22-82,2.0
35,2016-01-22-82,0
36,2016-01-22-82,0
37,2016-01-22-82,83.0
38,2016-01-22-82,0
39,2016-01-22-82,0
40,2016-01-22-82,0
41,2016-01-22-82,0
42,2016-01-22-82,0
43,2016-01-22-82,0
44,2016-01-22-82,0
45,2016-01-22-82,0
46,2016-01-22-82,18.0
47,2016-01-22-82,0
48,2016-01-22-82,3.0
49,2016-01-22-82,0
50,2016-01-22-82,0
51,2016-01-22-82,38.0
52,2016-01-22-82,0
53,2016-01-22-82,0
54,2016-01-22-82,0
55,2016-01-22-82,0
56,2016-01-22-82,0
57,2016-01-22-82,0
58,2016-01-22-82,0
59,2016-01-22-82,0
60,2016-01-22-82,0
61,2016-01-22-82,0
62,2016-01-22-82,0
63,2016-01-22-82,0
64,2016-01-22-82,0
65,2016-01-22-82,0
66,2016-01-22-82,0
1,2016-01-22-94,4.0
2,2016-01-22-94,0
3,2016-01-22-94,0
4,2016-01-22-94,2.0
5,2016-01-22-94,0
6,2016-01-22-94,0
7,2016-01-22-94,20.0
8,2016-01-22-94,14.0
9,2016-01-22-94,0
10,2016-01-22-94,0
11,2016-01-22-94,0
12,2016-01-22-94,0
13,2016-01-22-94,0
14,2016-01-22-94,1.0
15,2016-01-22-94,0
16,2016-01-22-94,0
17,2016-01-22-94,0
18,2016-01-22-94,0
19,2016-01-22-94,0
20,2016-01-22-94,0
21,2016-01-22-94,3.0
22,2016-01-22-94,9.0
23,2016-01-22-94,10.0
24,2016-01-22-94,0
25,2016-01-22-94,0
26,2016-01-22-94,4.0
27,2016-01-22-94,14.0
28,2016-01-22-94,0
29,2016-01-22-94,0
30,2016-01-22-94,0
31,2016-01-22-94,0
32,2016-01-22-94,0
33,2016-01-22-94,0
34,2016-01-22-94,0
35,2016-01-22-94,0
36,2016-01-22-94,0
37,2016-01-22-94,3.0
38,2016-01-22-94,0
39,2016-01-22-94,0
40,2016-01-22-94,0
41,2016-01-22-94,2.0
42,2016-01-22-94,0
43,2016-01-22-94,0
44,2016-01-22-94,0
45,2016-01-22-94,0
46,2016-01-22-94,2.0
47,2016-01-22-94,0
48,2016-01-22-94,12.0
49,2016-01-22-94,0
50,2016-01-22-94,0
51,2016-01-22-94,107.0
52,2016-01-22-94,0
53,2016-01-22-94,0
54,2016-01-22-94,0
55,2016-01-22-94,0
56,2016-01-22-94,0
57,2016-01-22-94,0
58,2016-01-22-94,0
59,2016-01-22-94,0
60,2016-01-22-94,0
61,2016-01-22-94,0
62,2016-01-22-94,0
63,2016-01-22-94,0
64,2016-01-22-94,0
65,2016-01-22-94,0
66,2016-01-22-94,0
1,2016-01-22-106,10.0
2,2016-01-22-106,0
3,2016-01-22-106,0
4,2016-01-22-106,6.0
5,2016-01-22-106,1.0
6,2016-01-22-106,6.0
7,2016-01-22-106,260.0
8,2016-01-22-106,449.0
9,2016-01-22-106,7.0
10,2016-01-22-106,0
11,2016-01-22-106,0
12,2016-01-22-106,7.0
13,2016-01-22-106,0
14,2016-01-22-106,90.0
15,2016-01-22-106,0
16,2016-01-22-106,0
17,2016-01-22-106,0
18,2016-01-22-106,2.0
19,2016-01-22-106,3.0
20,2016-01-22-106,14.0
21,2016-01-22-106,6.0
22,2016-01-22-106,11.0
23,2016-01-22-106,274.0
24,2016-01-22-106,14.0
25,2016-01-22-106,0
26,2016-01-22-106,16.0
27,2016-01-22-106,3.0
28,2016-01-22-106,23.0
29,2016-01-22-106,9.0
30,2016-01-22-106,0
31,2016-01-22-106,0
32,2016-01-22-106,0
33,2016-01-22-106,0
34,2016-01-22-106,0
35,2016-01-22-106,0
36,2016-01-22-106,1.0
37,2016-01-22-106,214.0
38,2016-01-22-106,3.0
39,2016-01-22-106,0
40,2016-01-22-106,1.0
41,2016-01-22-106,0
42,2016-01-22-106,2.0
43,2016-01-22-106,0
44,2016-01-22-106,0
45,2016-01-22-106,0
46,2016-01-22-106,26.0
47,2016-01-22-106,0
48,2016-01-22-106,295.0
49,2016-01-22-106,0
50,2016-01-22-106,0
51,2016-01-22-106,740.0
52,2016-01-22-106,0
53,2016-01-22-106,0
54,2016-01-22-106,0
55,2016-01-22-106,0
56,2016-01-22-106,0
57,2016-01-22-106,0
58,2016-01-22-106,0
59,2016-01-22-106,0
60,2016-01-22-106,0
61,2016-01-22-106,0
62,2016-01-22-106,0
63,2016-01-22-106,0
64,2016-01-22-106,0
65,2016-01-22-106,0
66,2016-01-22-106,0
1,2016-01-22-118,0
2,2016-01-22-118,0
3,2016-01-22-118,0
4,2016-01-22-118,5.0
5,2016-01-22-118,0
6,2016-01-22-118,0
7,2016-01-22-118,37.0
8,2016-01-22-118,31.0
9,2016-01-22-118,0
10,2016-01-22-118,0
11,2016-01-22-118,0
12,2016-01-22-118,0
13,2016-01-22-118,0
14,2016-01-22-118,11.0
15,2016-01-22-118,0
16,2016-01-22-118,0
17,2016-01-22-118,0
18,2016-01-22-118,0
19,2016-01-22-118,1.0
20,2016-01-22-118,4.0
21,2016-01-22-118,1.0
22,2016-01-22-118,25.0
23,2016-01-22-118,13.0
24,2016-01-22-118,2.0
25,2016-01-22-118,1.0
26,2016-01-22-118,66.0
27,2016-01-22-118,2.0
28,2016-01-22-118,4.0
29,2016-01-22-118,0
30,2016-01-22-118,0
31,2016-01-22-118,0
32,2016-01-22-118,0
33,2016-01-22-118,0
34,2016-01-22-118,0
35,2016-01-22-118,0
36,2016-01-22-118,0
37,2016-01-22-118,18.0
38,2016-01-22-118,0
39,2016-01-22-118,0
40,2016-01-22-118,0
41,2016-01-22-118,0
42,2016-01-22-118,1.0
43,2016-01-22-118,0
44,2016-01-22-118,0
45,2016-01-22-118,0
46,2016-01-22-118,3.0
47,2016-01-22-118,0
48,2016-01-22-118,21.0
49,2016-01-22-118,0
50,2016-01-22-118,0
51,2016-01-22-118,95.0
52,2016-01-22-118,0
53,2016-01-22-118,3.0
54,2016-01-22-118,0
55,2016-01-22-118,0
56,2016-01-22-118,0
57,2016-01-22-118,0
58,2016-01-22-118,0
59,2016-01-22-118,0
60,2016-01-22-118,0
61,2016-01-22-118,0
62,2016-01-22-118,0
63,2016-01-22-118,0
64,2016-01-22-118,0
65,2016-01-22-118,0
66,2016-01-22-118,0
1,2016-01-22-130,2.0
2,2016-01-22-130,0
3,2016-01-22-130,0
4,2016-01-22-130,5.0
5,2016-01-22-130,0
6,2016-01-22-130,0
7,2016-01-22-130,126.0
8,2016-01-22-130,225.0
9,2016-01-22-130,0
10,2016-01-22-130,0
11,2016-01-22-130,0
12,2016-01-22-130,3.0
13,2016-01-22-130,0
14,2016-01-22-130,6.0
15,2016-01-22-130,0
16,2016-01-22-130,0
17,2016-01-22-130,2.0
18,2016-01-22-130,0
19,2016-01-22-130,0
20,2016-01-22-130,2.0
21,2016-01-22-130,0
22,2016-01-22-130,8.0
23,2016-01-22-130,61.0
24,2016-01-22-130,0
25,2016-01-22-130,0
26,2016-01-22-130,0
27,2016-01-22-130,1.0
28,2016-01-22-130,82.0
29,2016-01-22-130,0
30,2016-01-22-130,0
31,2016-01-22-130,0
32,2016-01-22-130,0
33,2016-01-22-130,0
34,2016-01-22-130,0
35,2016-01-22-130,0
36,2016-01-22-130,0
37,2016-01-22-130,18.0
38,2016-01-22-130,0
39,2016-01-22-130,0
40,2016-01-22-130,0
41,2016-01-22-130,0
42,2016-01-22-130,0
43,2016-01-22-130,1.0
44,2016-01-22-130,0
45,2016-01-22-130,0
46,2016-01-22-130,3.0
47,2016-01-22-130,0
48,2016-01-22-130,111.0
49,2016-01-22-130,0
50,2016-01-22-130,0
51,2016-01-22-130,486.0
52,2016-01-22-130,0
53,2016-01-22-130,0
54,2016-01-22-130,0
55,2016-01-22-130,0
56,2016-01-22-130,3.0
57,2016-01-22-130,0
58,2016-01-22-130,0
59,2016-01-22-130,0
60,2016-01-22-130,0
61,2016-01-22-130,0
62,2016-01-22-130,0
63,2016-01-22-130,0
64,2016-01-22-130,0
65,2016-01-22-130,0
66,2016-01-22-130,0
1,2016-01-22-142,0
2,2016-01-22-142,0
3,2016-01-22-142,0
4,2016-01-22-142,0
5,2016-01-22-142,0
6,2016-01-22-142,0
7,2016-01-22-142,2.0
8,2016-01-22-142,4.0
9,2016-01-22-142,0
10,2016-01-22-142,0
11,2016-01-22-142,0
12,2016-01-22-142,6.0
13,2016-01-22-142,0
14,2016-01-22-142,2.0
15,2016-01-22-142,0
16,2016-01-22-142,0
17,2016-01-22-142,0
18,2016-01-22-142,0
19,2016-01-22-142,1.0
20,2016-01-22-142,0
21,2016-01-22-142,0
22,2016-01-22-142,7.0
23,2016-01-22-142,8.0
24,2016-01-22-142,0
25,2016-01-22-142,0
26,2016-01-22-142,1.0
27,2016-01-22-142,0
28,2016-01-22-142,3.0
29,2016-01-22-142,0
30,2016-01-22-142,0
31,2016-01-22-142,0
32,2016-01-22-142,0
33,2016-01-22-142,0
34,2016-01-22-142,0
35,2016-01-22-142,0
36,2016-01-22-142,0
37,2016-01-22-142,2.0
38,2016-01-22-142,0
39,2016-01-22-142,1.0
40,2016-01-22-142,0
41,2016-01-22-142,0
42,2016-01-22-142,1.0
43,2016-01-22-142,0
44,2016-01-22-142,0
45,2016-01-22-142,0
46,2016-01-22-142,1.0
47,2016-01-22-142,0
48,2016-01-22-142,0
49,2016-01-22-142,0
50,2016-01-22-142,0
51,2016-01-22-142,44.0
52,2016-01-22-142,0
53,2016-01-22-142,0
54,2016-01-22-142,0
55,2016-01-22-142,0
56,2016-01-22-142,0
57,2016-01-22-142,0
58,2016-01-22-142,0
59,2016-01-22-142,0
60,2016-01-22-142,0
61,2016-01-22-142,0
62,2016-01-22-142,0
63,2016-01-22-142,0
64,2016-01-22-142,0
65,2016-01-22-142,0
66,2016-01-22-142,0
1,2016-01-24-58,0
2,2016-01-24-58,0
3,2016-01-24-58,0
4,2016-01-24-58,1.0
5,2016-01-24-58,1.0
6,2016-01-24-58,5.0
7,2016-01-24-58,0
8,2016-01-24-58,20.0
9,2016-01-24-58,3.0
10,2016-01-24-58,1.0
11,2016-01-24-58,0
12,2016-01-24-58,1.0
13,2016-01-24-58,0
14,2016-01-24-58,0
15,2016-01-24-58,0
16,2016-01-24-58,0
17,2016-01-24-58,0
18,2016-01-24-58,0
19,2016-01-24-58,0
20,2016-01-24-58,5.0
21,2016-01-24-58,0
22,2016-01-24-58,8.0
23,2016-01-24-58,24.0
24,2016-01-24-58,42.0
25,2016-01-24-58,0
26,2016-01-24-58,2.0
27,2016-01-24-58,16.0
28,2016-01-24-58,0
29,2016-01-24-58,2.0
30,2016-01-24-58,0
31,2016-01-24-58,2.0
32,2016-01-24-58,0
33,2016-01-24-58,0
34,2016-01-24-58,3.0
35,2016-01-24-58,0
36,2016-01-24-58,0
37,2016-01-24-58,26.0
38,2016-01-24-58,7.0
39,2016-01-24-58,0
40,2016-01-24-58,1.0
41,2016-01-24-58,0
42,2016-01-24-58,2.0
43,2016-01-24-58,2.0
44,2016-01-24-58,0
45,2016-01-24-58,0
46,2016-01-24-58,63.0
47,2016-01-24-58,0
48,2016-01-24-58,0
49,2016-01-24-58,0
50,2016-01-24-58,0
51,2016-01-24-58,1.0
52,2016-01-24-58,0
53,2016-01-24-58,0
54,2016-01-24-58,0
55,2016-01-24-58,0
56,2016-01-24-58,1.0
57,2016-01-24-58,0
58,2016-01-24-58,0
59,2016-01-24-58,0
60,2016-01-24-58,0
61,2016-01-24-58,0
62,2016-01-24-58,0
63,2016-01-24-58,0
64,2016-01-24-58,0
65,2016-01-24-58,0
66,2016-01-24-58,0
1,2016-01-24-70,6.0
2,2016-01-24-70,0
3,2016-01-24-70,0
4,2016-01-24-70,12.0
5,2016-01-24-70,2.0
6,2016-01-24-70,4.0
7,2016-01-24-70,38.0
8,2016-01-24-70,130.0
9,2016-01-24-70,2.0
10,2016-01-24-70,0
11,2016-01-24-70,0
12,2016-01-24-70,23.0
13,2016-01-24-70,4.0
14,2016-01-24-70,24.0
15,2016-01-24-70,0
16,2016-01-24-70,0
17,2016-01-24-70,3.0
18,2016-01-24-70,1.0
19,2016-01-24-70,3.0
20,2016-01-24-70,27.0
21,2016-01-24-70,0
22,2016-01-24-70,18.0
23,2016-01-24-70,65.0
24,2016-01-24-70,26.0
25,2016-01-24-70,0
26,2016-01-24-70,36.0
27,2016-01-24-70,16.0
28,2016-01-24-70,27.0
29,2016-01-24-70,0
30,2016-01-24-70,0
31,2016-01-24-70,0
32,2016-01-24-70,0
33,2016-01-24-70,0
34,2016-01-24-70,0
35,2016-01-24-70,0
36,2016-01-24-70,2.0
37,2016-01-24-70,99.0
38,2016-01-24-70,7.0
39,2016-01-24-70,0
40,2016-01-24-70,0
41,2016-01-24-70,2.0
42,2016-01-24-70,3.0
43,2016-01-24-70,0
44,2016-01-24-70,0
45,2016-01-24-70,0
46,2016-01-24-70,107.0
47,2016-01-24-70,6.0
48,2016-01-24-70,9.0
49,2016-01-24-70,0
50,2016-01-24-70,0
51,2016-01-24-70,9.0
52,2016-01-24-70,0
53,2016-01-24-70,0
54,2016-01-24-70,0
55,2016-01-24-70,0
56,2016-01-24-70,0
57,2016-01-24-70,0
58,2016-01-24-70,0
59,2016-01-24-70,0
60,2016-01-24-70,0
61,2016-01-24-70,0
62,2016-01-24-70,0
63,2016-01-24-70,0
64,2016-01-24-70,0
65,2016-01-24-70,0
66,2016-01-24-70,0
1,2016-01-24-82,2.0
2,2016-01-24-82,0
3,2016-01-24-82,0
4,2016-01-24-82,9.0
5,2016-01-24-82,2.0
6,2016-01-24-82,5.0
7,2016-01-24-82,52.0
8,2016-01-24-82,184.0
9,2016-01-24-82,0
10,2016-01-24-82,0
11,2016-01-24-82,0
12,2016-01-24-82,8.0
13,2016-01-24-82,0
14,2016-01-24-82,21.0
15,2016-01-24-82,0
16,2016-01-24-82,0
17,2016-01-24-82,0
18,2016-01-24-82,1.0
19,2016-01-24-82,0
20,2016-01-24-82,14.0
21,2016-01-24-82,1.0
22,2016-01-24-82,8.0
23,2016-01-24-82,102.0
24,2016-01-24-82,37.0
25,2016-01-24-82,0
26,2016-01-24-82,11.0
27,2016-01-24-82,16.0
28,2016-01-24-82,11.0
29,2016-01-24-82,0
30,2016-01-24-82,0
31,2016-01-24-82,0
32,2016-01-24-82,0
33,2016-01-24-82,0
34,2016-01-24-82,0
35,2016-01-24-82,0
36,2016-01-24-82,4.0
37,2016-01-24-82,134.0
38,2016-01-24-82,4.0
39,2016-01-24-82,0
40,2016-01-24-82,1.0
41,2016-01-24-82,0
42,2016-01-24-82,0
43,2016-01-24-82,2.0
44,2016-01-24-82,0
45,2016-01-24-82,0
46,2016-01-24-82,73.0
47,2016-01-24-82,3.0
48,2016-01-24-82,14.0
49,2016-01-24-82,0
50,2016-01-24-82,0
51,2016-01-24-82,15.0
52,2016-01-24-82,0
53,2016-01-24-82,0
54,2016-01-24-82,0
55,2016-01-24-82,0
56,2016-01-24-82,0
57,2016-01-24-82,0
58,2016-01-24-82,0
59,2016-01-24-82,0
60,2016-01-24-82,0
61,2016-01-24-82,0
62,2016-01-24-82,0
63,2016-01-24-82,0
64,2016-01-24-82,0
65,2016-01-24-82,0
66,2016-01-24-82,0
1,2016-01-24-94,2.0
2,2016-01-24-94,2.0
3,2016-01-24-94,0
4,2016-01-24-94,1.0
5,2016-01-24-94,0
6,2016-01-24-94,0
7,2016-01-24-94,93.0
8,2016-01-24-94,61.0
9,2016-01-24-94,0
10,2016-01-24-94,1.0
11,2016-01-24-94,0
12,2016-01-24-94,0
13,2016-01-24-94,0
14,2016-01-24-94,31.0
15,2016-01-24-94,0
16,2016-01-24-94,0
17,2016-01-24-94,0
18,2016-01-24-94,0
19,2016-01-24-94,0
20,2016-01-24-94,0
21,2016-01-24-94,0
22,2016-01-24-94,2.0
23,2016-01-24-94,31.0
24,2016-01-24-94,5.0
25,2016-01-24-94,0
26,2016-01-24-94,7.0
27,2016-01-24-94,12.0
28,2016-01-24-94,6.0
29,2016-01-24-94,0
30,2016-01-24-94,0
31,2016-01-24-94,2.0
32,2016-01-24-94,4.0
33,2016-01-24-94,0
34,2016-01-24-94,0
35,2016-01-24-94,0
36,2016-01-24-94,1.0
37,2016-01-24-94,12.0
38,2016-01-24-94,0
39,2016-01-24-94,0
40,2016-01-24-94,0
41,2016-01-24-94,0
42,2016-01-24-94,0
43,2016-01-24-94,0
44,2016-01-24-94,0
45,2016-01-24-94,0
46,2016-01-24-94,4.0
47,2016-01-24-94,0
48,2016-01-24-94,184.0
49,2016-01-24-94,0
50,2016-01-24-94,0
51,2016-01-24-94,128.0
52,2016-01-24-94,0
53,2016-01-24-94,0
54,2016-01-24-94,0
55,2016-01-24-94,0
56,2016-01-24-94,3.0
57,2016-01-24-94,0
58,2016-01-24-94,0
59,2016-01-24-94,0
60,2016-01-24-94,0
61,2016-01-24-94,0
62,2016-01-24-94,0
63,2016-01-24-94,0
64,2016-01-24-94,0
65,2016-01-24-94,0
66,2016-01-24-94,0
1,2016-01-24-106,8.0
2,2016-01-24-106,0
3,2016-01-24-106,0
4,2016-01-24-106,1.0
5,2016-01-24-106,0
6,2016-01-24-106,0
7,2016-01-24-106,0
8,2016-01-24-106,1.0
9,2016-01-24-106,0
10,2016-01-24-106,1.0
11,2016-01-24-106,0
12,2016-01-24-106,3.0
13,2016-01-24-106,0
14,2016-01-24-106,1.0
15,2016-01-24-106,0
16,2016-01-24-106,0
17,2016-01-24-106,0
18,2016-01-24-106,0
19,2016-01-24-106,3.0
20,2016-01-24-106,0
21,2016-01-24-106,1.0
22,2016-01-24-106,23.0
23,2016-01-24-106,7.0
24,2016-01-24-106,1.0
25,2016-01-24-106,0
26,2016-01-24-106,0
27,2016-01-24-106,7.0
28,2016-01-24-106,2.0
29,2016-01-24-106,0
30,2016-01-24-106,0
31,2016-01-24-106,0
32,2016-01-24-106,0
33,2016-01-24-106,0
34,2016-01-24-106,0
35,2016-01-24-106,0
36,2016-01-24-106,0
37,2016-01-24-106,3.0
38,2016-01-24-106,0
39,2016-01-24-106,1.0
40,2016-01-24-106,0
41,2016-01-24-106,0
42,2016-01-24-106,0
43,2016-01-24-106,0
44,2016-01-24-106,0
45,2016-01-24-106,0
46,2016-01-24-106,0
47,2016-01-24-106,0
48,2016-01-24-106,5.0
49,2016-01-24-106,0
50,2016-01-24-106,0
51,2016-01-24-106,10.0
52,2016-01-24-106,0
53,2016-01-24-106,0
54,2016-01-24-106,0
55,2016-01-24-106,0
56,2016-01-24-106,0
57,2016-01-24-106,12.0
58,2016-01-24-106,0
59,2016-01-24-106,0
60,2016-01-24-106,0
61,2016-01-24-106,0
62,2016-01-24-106,0
63,2016-01-24-106,0
64,2016-01-24-106,0
65,2016-01-24-106,0
66,2016-01-24-106,0
1,2016-01-24-118,7.0
2,2016-01-24-118,0
3,2016-01-24-118,0
4,2016-01-24-118,0
5,2016-01-24-118,0
6,2016-01-24-118,0
7,2016-01-24-118,6.0
8,2016-01-24-118,13.0
9,2016-01-24-118,0
10,2016-01-24-118,0
11,2016-01-24-118,0
12,2016-01-24-118,0
13,2016-01-24-118,0
14,2016-01-24-118,1.0
15,2016-01-24-118,0
16,2016-01-24-118,0
17,2016-01-24-118,0
18,2016-01-24-118,0
19,2016-01-24-118,0
20,2016-01-24-118,1.0
21,2016-01-24-118,1.0
22,2016-01-24-118,25.0
23,2016-01-24-118,11.0
24,2016-01-24-118,0
25,2016-01-24-118,0
26,2016-01-24-118,2.0
27,2016-01-24-118,3.0
28,2016-01-24-118,5.0
29,2016-01-24-118,1.0
30,2016-01-24-118,0
31,2016-01-24-118,2.0
32,2016-01-24-118,0
33,2016-01-24-118,0
34,2016-01-24-118,0
35,2016-01-24-118,0
36,2016-01-24-118,0
37,2016-01-24-118,4.0
38,2016-01-24-118,0
39,2016-01-24-118,20.0
40,2016-01-24-118,0
41,2016-01-24-118,0
42,2016-01-24-118,1.0
43,2016-01-24-118,0
44,2016-01-24-118,0
45,2016-01-24-118,0
46,2016-01-24-118,2.0
47,2016-01-24-118,0
48,2016-01-24-118,4.0
49,2016-01-24-118,0
50,2016-01-24-118,0
51,2016-01-24-118,16.0
52,2016-01-24-118,0
53,2016-01-24-118,0
54,2016-01-24-118,0
55,2016-01-24-118,0
56,2016-01-24-118,0
57,2016-01-24-118,0
58,2016-01-24-118,0
59,2016-01-24-118,0
60,2016-01-24-118,0
61,2016-01-24-118,0
62,2016-01-24-118,0
63,2016-01-24-118,0
64,2016-01-24-118,0
65,2016-01-24-118,0
66,2016-01-24-118,0
1,2016-01-24-130,5.0
2,2016-01-24-130,0
3,2016-01-24-130,0
4,2016-01-24-130,4.0
5,2016-01-24-130,0
6,2016-01-24-130,0
7,2016-01-24-130,7.0
8,2016-01-24-130,20.0
9,2016-01-24-130,0
10,2016-01-24-130,0
11,2016-01-24-130,0
12,2016-01-24-130,2.0
13,2016-01-24-130,0
14,2016-01-24-130,0
15,2016-01-24-130,0
16,2016-01-24-130,0
17,2016-01-24-130,0
18,2016-01-24-130,0
19,2016-01-24-130,2.0
20,2016-01-24-130,0
21,2016-01-24-130,0
22,2016-01-24-130,34.0
23,2016-01-24-130,32.0
24,2016-01-24-130,0
25,2016-01-24-130,0
26,2016-01-24-130,0
27,2016-01-24-130,4.0
28,2016-01-24-130,13.0
29,2016-01-24-130,1.0
30,2016-01-24-130,0
31,2016-01-24-130,0
32,2016-01-24-130,0
33,2016-01-24-130,0
34,2016-01-24-130,0
35,2016-01-24-130,0
36,2016-01-24-130,0
